dataset,question_id,question_type,question,gt_answer,image_path,option_A,option_B,option_C,option_D,modality_type,modality,abs_image_path,is_clear
RadImageNet,RadImageNet_55498,Disease Diagnosis,What is the visual finding in this image?,Splenic lesion,Images/RadImageNet/splenic_lesion/mrabd024876.png,Gallbladder inflammation,Kidney infection,Pancreatic cyst,Splenic lesion,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/splenic_lesion/mrabd024876.png,True
RadImageNet,RadImageNet_36825,Disease Diagnosis,What visual findings are evident in this image?,Disc pathology,Images/RadImageNet/disc_pathology/spine030936.png,Bone fracture,Muscular dystrophy,Disc pathology,Tissue inflammation,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/disc_pathology/spine030936.png,True
RadImageNet,RadImageNet_44092,Disease Diagnosis,What is the observation that can be made from this image?,Meniscal abnormality,Images/RadImageNet/meniscal_abnormality/knee017644.png,Joint inflammation,Cartilage erosion,Nerve impingement,Meniscal abnormality,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/meniscal_abnormality/knee017644.png,True
RadImageNet,RadImageNet_51873,Disease Diagnosis,What can be observed in this image?,Soft tissue edema,Images/RadImageNet/soft_tissue_edema/ankle046997.png,Soft tissue edema,Tumor growth,Inflammation,Muscle strain,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/soft_tissue_edema/ankle046997.png,True
RadImageNet,RadImageNet_43074,Disease Diagnosis,What does the imaging reveal?,MCL pathology,Images/RadImageNet/mcl_pathology/knee116286.png,Morton's neuroma,Tennis elbow,MCL pathology,Lumbar disc herniation,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/mcl_pathology/knee116286.png,True
RadImageNet,RadImageNet_45833,Disease Diagnosis,Is this image normal or is there any abnormality present?,"No, It's normal.",Images/RadImageNet/normal/mri-abd-normal055993.png,"There is a possibility of abnormality, but further tests are needed for confirmation.","Yes, it shows a significant abnormality.",It's difficult to determine if there is an abnormality based on this image.,"No, It's normal.",MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/normal/mri-abd-normal055993.png,True
RadImageNet,RadImageNet_33364,Disease Diagnosis,What finding is seen in this image?,Chondral abnormality,Images/RadImageNet/chondral_abnormality/knee046748.png,Chondral abnormality,Muscular imbalance,Ligament tear,Nerve compression,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/chondral_abnormality/knee046748.png,True
RadImageNet,RadImageNet_41488,Disease Diagnosis,What can be observed in this image?,Labral pathology,Images/RadImageNet/labral_pathology/hip002036.png,Bone fracture,Bursitis,Labral pathology,Tendonitis,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/labral_pathology/hip002036.png,True
RadImageNet,RadImageNet_33196,Disease Diagnosis,What is visually detectable in this picture?,Chondral abnormality,Images/RadImageNet/chondral_abnormality/knee031165.png,Fracture,Cartilage degeneration,Bone density loss,Chondral abnormality,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/chondral_abnormality/knee031165.png,True
RadImageNet,RadImageNet_35051,Disease Diagnosis,What can be observed in this image?,Chondral abnormality,Images/RadImageNet/chondral_abnormality/knee066605.png,Muscular imbalance,Chondral abnormality,Fracture,Cartilage degeneration,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/chondral_abnormality/knee066605.png,True
RadImageNet,RadImageNet_26151,Modality Recognition,What type of imaging did they utilize to capture this image?,MRI,Images/RadImageNet/soft_tissue_fluid_collection/knee101219.png,Electroencephalogram (EEG),CT scan,MRI,Mammography,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/soft_tissue_fluid_collection/knee101219.png,True
RadImageNet,RadImageNet_51672,Disease Diagnosis,What can be observed in this image?,Scoliosis,Images/RadImageNet/scoliosis/spine076202.png,Osteoarthritis,Muscular dystrophy,Fibromyalgia,Scoliosis,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/scoliosis/spine076202.png,True
RadImageNet,RadImageNet_33728,Disease Diagnosis,What can be observed in this image?,Chondral abnormality,Images/RadImageNet/chondral_abnormality/foot036061.png,Meniscal tear,Ligament tear,Joint inflammation,Chondral abnormality,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/chondral_abnormality/foot036061.png,True
RadImageNet,RadImageNet_52834,Disease Diagnosis,What does the image reveal?,Soft tissue fluid,Images/RadImageNet/soft_tissue_fluid/foot076671.png,Soft tissue fluid,Blood clot,Enlarged lymph node,Tendon tear,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/soft_tissue_fluid/foot076671.png,True
RadImageNet,RadImageNet_54221,Disease Diagnosis,What is the observable condition depicted in this image?,Soft tissue fluid collection,Images/RadImageNet/soft_tissue_fluid_collection/knee102685.png,Cyst formation,Nerve inflammation,Soft tissue fluid collection,Abscess formation,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/soft_tissue_fluid_collection/knee102685.png,True
RadImageNet,RadImageNet_43687,Disease Diagnosis,What is the observation seen in this image?,Meniscal abnormality,Images/RadImageNet/meniscal_abnormality/knee019687.png,Tendonitis,Meniscal abnormality,Ligament tear,Bursitis,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/meniscal_abnormality/knee019687.png,True
RadImageNet,RadImageNet_29277,Disease Diagnosis,What diagnosis does the picture indicate?,ACL pathology.,Images/RadImageNet/acl_pathology/knee119533.png,Sciatica,Carpal tunnel syndrome,ACL pathology.,Shin splints,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/acl_pathology/knee119533.png,True
RadImageNet,RadImageNet_42331,Disease Diagnosis,What is the observation of this image?,Liver lesion,Images/RadImageNet/liver_lesion/mrabd010759.png,Abdominal pain,Lung infection,Liver lesion,Broken bone,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/liver_lesion/mrabd010759.png,True
RadImageNet,RadImageNet_41145,Disease Diagnosis,What is the term for the observed condition in this image?,Labral pathology,Images/RadImageNet/labral_pathology/shoulder001784.png,Muscle strain,Labral pathology,Nerve compression,Torn ligament,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/labral_pathology/shoulder001784.png,True
RadImageNet,RadImageNet_51596,Disease Diagnosis,What can be observed in this image?,Renal lesion,Images/RadImageNet/renal_lesion/mrabd022344.png,Dermatological rash,Pulmonary infection,Cardiac anomaly,Renal lesion,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/renal_lesion/mrabd022344.png,True
RadImageNet,RadImageNet_42219,Disease Diagnosis,What can be observed in this image?,Liver disease,Images/RadImageNet/liver_disease_/mrabd006839.png,Gallbladder inflammation,Liver disease,Kidney disease,Blood clot,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/liver_disease_/mrabd006839.png,True
RadImageNet,RadImageNet_37621,Disease Diagnosis,What diagnosis does the visual examination of this photograph suggest?,Disc pathology,Images/RadImageNet/disc_pathology/spine017787.png,Nerve compression,Joint dislocation,Disc pathology,Muscular dystrophy,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/disc_pathology/spine017787.png,True
RadImageNet,RadImageNet_51372,Disease Diagnosis,What can be observed in this image?,Quadriceps pathology,Images/RadImageNet/quad_pathology/knee123608.png,Ankle sprain,ACL tear,Patellar tendonitis,Quadriceps pathology,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/quad_pathology/knee123608.png,True
RadImageNet,RadImageNet_36618,Disease Diagnosis,What can be observed in this image?,Disc pathology,Images/RadImageNet/disc_pathology/spine042776.png,Nerve compression,Muscular dystrophy,Bone fracture,Disc pathology,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/disc_pathology/spine042776.png,True
RadImageNet,RadImageNet_35465,Disease Diagnosis,What is the diagnosis for the observed condition in this image?,Chondral pathology,Images/RadImageNet/chondral_pathology/hip003682.png,Gallbladder inflammation,Cardiac arrhythmia,Chondral pathology,Pulmonary embolism,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/chondral_pathology/hip003682.png,True
RadImageNet,RadImageNet_55781,Disease Diagnosis,What can be observed in this image?,Supraspinatus pathology,Images/RadImageNet/supraspinatus_pathology/shoulder043291.png,Tendinosis of the infraspinatus,Supraspinatus pathology,Glenoid labrum tear,Biceps tendonitis,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/supraspinatus_pathology/shoulder043291.png,True
RadImageNet,RadImageNet_33919,Disease Diagnosis,What can be observed in this image?,Chondral abnormality,Images/RadImageNet/chondral_abnormality/knee147273.png,Meniscal tear,Tendonitis,Ligament tear,Chondral abnormality,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/chondral_abnormality/knee147273.png,True
RadImageNet,RadImageNet_27694,Modality Recognition,What type of imaging technology was employed to produce this image?,MRI,Images/RadImageNet/bone_inflammation/foot010224.png,Bone scan,CT scan,MRI,Ultrasound,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/bone_inflammation/foot010224.png,True
RadImageNet,RadImageNet_41432,Disease Diagnosis,What can be observed in this image?,Labral pathology,Images/RadImageNet/labral_pathology/hip016941.png,Labral pathology,Synovial cyst,Tendonitis,Meniscal tear,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/labral_pathology/hip016941.png,True
RadImageNet,RadImageNet_50938,Disease Diagnosis,What can be observed in this image?,Plantar fascia pathology,Images/RadImageNet/plantar_fascia_pathology/ankle073974.png,Plantar fascia pathology,Shin splints,Tennis elbow,Achilles tendonitis,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/plantar_fascia_pathology/ankle073974.png,True
RadImageNet,RadImageNet_53531,Disease Diagnosis,What is the visible entity in this image?,Soft tissue fluid,Images/RadImageNet/soft_tissue_fluid/ankle039366.png,Skin rash,Soft tissue fluid,Joint dislocation,Bone fracture,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/soft_tissue_fluid/ankle039366.png,True
RadImageNet,RadImageNet_40348,Disease Diagnosis,What can be observed in this image?,Intra type of radimageNet dataset.,Images/RadImageNet/intra/brain006418.png,Intra type of radimageNet dataset with additional features.,RadimageNet dataset of an unknown type.,Extra type of radimageNet dataset.,Intra type of radimageNet dataset.,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/intra/brain006418.png,True
RadImageNet,RadImageNet_29664,Disease Diagnosis,What can be observed in this image?,ACL pathology.,Images/RadImageNet/acl_pathology/knee157828.png,Osteoporosis,Plantar fasciitis,Rheumatoid arthritis,ACL pathology.,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/acl_pathology/knee157828.png,True
RadImageNet,RadImageNet_50627,Disease Diagnosis,What can be observed in this image?,Plantar fascia pathology,Images/RadImageNet/plantar_fascia_pathology/ankle073140.png,Rotator cuff tear,Plantar warts,Golfer's elbow,Plantar fascia pathology,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/plantar_fascia_pathology/ankle073140.png,True
RadImageNet,RadImageNet_40823,Disease Diagnosis,What can be observed in this image?,Labral pathology,Images/RadImageNet/labral_pathology/shoulder037130.png,Meniscal tear,Labral pathology,Joint inflammation,Bursitis,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/labral_pathology/shoulder037130.png,True
RadImageNet,RadImageNet_38294,Disease Diagnosis,What attribute can be observed in this image?,Extensor pathology,Images/RadImageNet/extensor_pathology_/ankle061856.png,Ligament tear,Osteoarthritis,Extensor pathology,Joint inflammation,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/extensor_pathology_/ankle061856.png,True
RadImageNet,RadImageNet_29367,Disease Diagnosis,What can be observed in this image?,ACL pathology.,Images/RadImageNet/acl_pathology/knee156562.png,Sciatica,Rotator cuff tear,ACL pathology.,Meniscus tear,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/acl_pathology/knee156562.png,True
RadImageNet,RadImageNet_34503,Disease Diagnosis,What can be observed in this image?,Chondral abnormality,Images/RadImageNet/chondral_abnormality/knee060257.png,Synovial cyst formation,Tendonitis,Chondral abnormality,Muscular imbalance,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/chondral_abnormality/knee060257.png,True
RadImageNet,RadImageNet_45956,Disease Diagnosis,Is the image showing any irregularities present?,"No, It's normal.",Images/RadImageNet/normal/shoulder-normal002035.png,"I'm not sure, but there might be a slight abnormality.",It's difficult to determine if there is an abnormality based on this image.,"Yes, it shows a significant abnormality.","No, It's normal.",MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/normal/shoulder-normal002035.png,True
RadImageNet,RadImageNet_49579,Disease Diagnosis,What can be observed in this image?,Osseous neoplasm,Images/RadImageNet/osseous_neoplasm/foot051740.png,Meningitis,Osseous neoplasm,Cerebral hemorrhage,Gastric ulcer,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/osseous_neoplasm/foot051740.png,True
RadImageNet,RadImageNet_27888,Modality Recognition,What imaging modality was used to capture this image?,MRI,Images/RadImageNet/soft_tissue_edema/foot061772.png,Endoscopy,Electroencephalogram (EEG),CT scan,MRI,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/soft_tissue_edema/foot061772.png,True
RadImageNet,RadImageNet_51566,Disease Diagnosis,What can be observed in this image?,Renal lesion,Images/RadImageNet/renal_lesion/mrabd023723.png,Renal lesion,Neurological disorder,Hepatic dysfunction,Endocrine imbalance,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/renal_lesion/mrabd023723.png,True
RadImageNet,RadImageNet_25567,Modality Recognition,Which imaging technique was employed for acquiring this image?,MRI,Images/RadImageNet/bone_inflammation/foot029126.png,Angiography,PET scan,MRI,CT scan,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/bone_inflammation/foot029126.png,True
RadImageNet,RadImageNet_36209,Disease Diagnosis,What is the observed feature in this image?,Cystic lesions,Images/RadImageNet/cystic_lesions/spine007489.png,Cystic lesions,Fibrous scar tissue,Arterial blockages,Congenital abnormalities,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/cystic_lesions/spine007489.png,True
RadImageNet,RadImageNet_41812,Disease Diagnosis,What type of abnormality can be seen in this image?,Labral pathology,Images/RadImageNet/labral_pathology/shoulder027957.png,Bone fracture,Meniscal tear,Labral pathology,Nerve compression,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/labral_pathology/shoulder027957.png,True
RadImageNet,RadImageNet_33454,Disease Diagnosis,What can be observed in this image?,Chondral abnormality,Images/RadImageNet/chondral_abnormality/knee105626.png,Fracture,Meniscal tear,Tendonitis,Chondral abnormality,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/chondral_abnormality/knee105626.png,True
RadImageNet,RadImageNet_30547,Disease Diagnosis,What is the observation in this image?,Atfl pathology.,Images/RadImageNet/atfl_pathology/ankle078147.png,Nerve compression,Atfl pathology.,Joint dislocation,Bone density loss,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/atfl_pathology/ankle078147.png,True
RadImageNet,RadImageNet_47763,Disease Diagnosis,Does this image depict any abnormalities?,"No, It's normal.",Images/RadImageNet/normal/mri-abd-normal039187.png,It's difficult to determine if there is an abnormality based on this image.,"Yes, it shows a significant abnormality.","No, It's normal.","I'm not sure, but there might be a slight abnormality.",MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/normal/mri-abd-normal039187.png,True
